system,frame_index,vdwaals_kcal_mol,eel_kcal_mol,egb_kcal_mol,esurf_kcal_mol,delta_g_gas_kcal_mol,delta_g_solv_kcal_mol,delta_total_kcal_mol
HKU1,8,-23.998199999999954,1.1918000000001996,4.402499999999971,-2.518084800000002,-22.80640000000021,1.8844151999997987,-20.921984799999954
HKU1,9,-23.233099999999947,0.5434999999982786,5.653099999999796,-2.405742480000006,-22.689600000002123,3.2473575199999747,-19.44224248000215
HKU1,10,-22.65579999999988,1.132799999998177,5.125800000000041,-2.3738817599999824,-21.522999999999882,2.7519182399997177,-18.771081759996527
HKU1,11,-21.003199999999804,-0.37379999999894764,5.139599999999792,-2.3594522399999995,-21.376999999997842,2.780147759999849,-18.596852239998896
HKU1,12,-23.682499999999937,-2.243999999999918,8.463399999999732,-3.0559039200000067,-25.9264999999994,5.407496079999739,-20.519003919996024
HKU1,13,-24.072099999999764,-0.6603000000006745,8.147000000000101,-2.7091835999999936,-24.732399999997256,5.437816399999951,-19.294583599998667
HKU1,14,-34.49079999999992,-5.1166000000023395,12.455000000000274,-2.7998704800000027,-39.60740000000362,9.65512952000064,-29.95227048000617
HKU1,15,-31.917800000000067,-0.5798999999993697,8.44059999999964,-2.8796644800000077,-32.497700000001714,5.56093551999993,-26.936764480004058
HKU1,16,-27.45899999999965,0.82739999999826,7.412700000000141,-2.8474797600000015,-26.631600000000937,4.565220240000211,-22.066379760001176
HKU1,17,-32.13039999999963,-0.21529999999835425,7.524399999999961,-2.9156796000000034,-32.34569999999662,4.608720399999914,-27.73697959999579
HKU1,18,-31.106899999999836,0.4500000000005109,7.099899999999831,-2.3874832800000116,-30.65689999999705,4.712416720000174,-25.94448327999551
HKU1,19,-21.848300000000318,-2.5868999999994706,7.361600000000218,-2.3631033600000104,-24.435200000001153,4.998496640000278,-19.436703360000422
HKU1,20,-28.01100000000002,-0.3406000000012739,7.792700000000211,-2.757544559999984,-28.351599999998566,5.0351554400002705,-23.316444560000114
HKU1,21,-29.241500000000137,-4.386500000000577,10.407700000000023,-2.5418577600000036,-33.628000000002075,7.865842240000005,-25.76215776000526
HKU1,22,-28.582500000000298,0.8523999999976439,7.403100000000229,-2.4437930399999934,-27.73010000000129,4.959306960000307,-22.770793040001443
HKU1,23,-26.60219999999987,-1.9588999999990335,8.751900000000091,-2.6021124000000078,-28.561099999997083,6.149787599999884,-22.411312399998565
HKU1,24,-27.206699999999937,-2.377300000001931,9.296000000000165,-2.5095455999999983,-29.58400000000096,6.786454399999926,-22.797545600001484
HKU1,25,-26.141500000000374,-3.0877000000006944,10.225799999999962,-2.435105520000003,-29.22920000000425,7.790694480000216,-21.43850552000358
HKU1,26,-29.67020000000027,-5.91829999999953,11.825599999999914,-2.7330595199999914,-35.58849999999889,9.092540479999538,-26.495959519996617
HKU1,27,-25.770699999999973,-1.8073999999987294,7.187400000000199,-2.536165439999993,-27.578099999996883,4.6512345600003915,-22.926865439993307
HKU1,28,-26.145100000000024,-3.837699999999302,9.107899999999868,-2.5152170400000045,-29.98279999999887,6.592682959999678,-23.390117040000554
HKU1,29,-26.28880000000004,-4.017999999997066,8.972099999999864,-2.5839107999999937,-30.306799999997107,6.388189199999786,-23.91861079999459
HKU1,30,-29.279299999999918,1.403799999999464,5.3465000000001215,-2.680285680000012,-27.87550000000091,2.6662143199999395,-25.209285680003696
HKU1,31,-33.42079999999998,1.6244000000000192,6.414499999999789,-2.8136462400000037,-31.796400000000872,3.600853760000126,-28.195546239999835
HKU1,32,-26.80979999999981,1.5036000000012208,5.60839999999987,-2.5637248799999997,-25.30619999999677,3.0446751199997983,-22.26152487999652
HKU1,33,-28.000800000000126,0.2535000000004821,6.778699999999958,-2.585379599999999,-27.74729999999737,4.193320399999887,-23.553979599997476
HKU1,34,-30.18559999999985,1.431599999999424,5.706699999999923,-2.9323007999999975,-28.753999999999515,2.774399199999827,-25.979600799997876
HKU1,35,-26.98270000000001,-0.8948999999999607,6.74659999999985,-2.674583999999997,-27.877600000001788,4.072015999999724,-23.805584000000245
HKU1,36,-28.01320000000022,2.0372999999995933,3.942899999999808,-2.927035440000008,-25.97589999999972,1.0158645599997005,-24.960035440000013
HKU1,37,-34.11600000000008,1.4910000000004366,6.234900000000339,-3.0983587199999967,-32.624999999996916,3.1365412800000296,-29.488458719996885
HKU1,38,-27.16999999999997,1.5334999999989698,4.500800000000032,-2.957159519999995,-25.636500000002364,1.5436404799999082,-24.092859520002
HKU1,39,-28.14519999999979,-0.14689999999849235,7.198999999999945,-2.683239120000001,-28.29209999999783,4.515760879999659,-23.77633911999954
HKU1,40,-24.4236999999999,-0.6189000000009095,7.637100000000132,-2.78922456,-25.042600000000355,4.847875440000031,-20.19472455999623
HKU1,41,-31.02329999999975,-0.35639999999835226,7.518800000000059,-3.0002983200000046,-31.379699999997193,4.518501679999771,-26.86119831999833
HKU1,42,-31.064500000000397,-0.4989000000005426,7.909999999999869,-3.3770800800000034,-31.563400000003213,4.532919919999582,-27.030480079998632
HKU1,43,-26.351300000000233,-0.9109000000012273,7.375099999999829,-2.700354240000003,-27.262200000001915,4.6747457599998405,-22.58745424000344
HKU1,44,-33.8276,-1.333499999999436,8.316100000000027,-3.100590719999997,-35.16109999999989,5.215509279999846,-29.945590719997774
HKU1,45,-32.36040000000017,1.1255000000028517,6.2966999999999675,-3.1362199199999967,-31.234899999996408,3.1604800800002835,-28.074419919999308
HKU1,46,-33.89700000000016,-1.4763999999997424,8.217599999999724,-3.2880031199999866,-35.373399999998085,4.929596880000078,-30.4438031199971
HKU1,47,-36.902,1.4755000000000287,7.450199999999921,-3.0851308800000043,-35.42649999999634,4.365069119999902,-31.061430879996884
HKU1,48,-27.79019999999992,1.495199999999155,4.1986999999999295,-3.3368544000000004,-26.294999999999856,0.8618456000002848,-25.433154400002756
HKU1,49,-29.74590000000006,1.5380000000011051,5.3822000000004415,-2.947322879999987,-28.20789999999759,2.434877120000184,-25.773022879994677
HKU1,50,-27.98039999999982,-2.056999999998311,8.720400000000105,-2.6090121600000025,-30.037399999999494,6.111387840000216,-23.92601215999882
HKU1,51,-34.20729999999997,0.4883999999982258,6.364500000000016,-3.348390239999988,-33.718899999999465,3.0161097600004396,-30.70279023999857
HKU1,52,-30.9852999999997,2.384899999998801,5.228600000000032,-3.2231584800000044,-28.600399999998626,2.0054415199999998,-26.594958480001353
HKU1,53,-34.26210000000009,-0.26560000000065287,8.013599999999915,-2.8594749600000027,-34.52770000000029,5.154125039999613,-29.373574959998393
HKU1,54,-30.78789999999958,-0.0505999999997897,6.956400000000174,-2.921114160000005,-30.838499999998007,4.035285840000141,-26.803214159999683
HKU1,55,-27.886999999999734,1.360399999997881,6.623499999999929,-3.017971439999997,-26.526600000003672,3.605528559999705,-22.921071439999423
HKU1,56,-35.32209999999998,2.0325999999998317,6.87599999999987,-3.120128640000005,-33.28949999999742,3.7558713599995954,-29.53362863999692
HKU1,57,-30.86279999999969,-3.912799999998782,11.624899999999966,-2.752270560000011,-34.77559999999848,8.872629439999727,-25.902970559999204
HKU1,58,-32.37220000000009,-3.575500000000691,12.104100000000303,-2.8665309599999915,-35.94770000000033,9.237569040000468,-26.7101309599985
HKU1,59,-33.830500000000086,-0.7159999999999194,7.656300000000202,-2.9949076799999834,-34.54650000000228,4.661392320000262,-29.885107680002932
HKU1,60,-30.680899999999937,-1.4252000000007001,8.588800000000031,-2.858129279999991,-32.10609999999882,5.730670719999813,-26.37542927999673
HKU1,61,-27.601099999999906,-4.963300000002697,10.931799999999978,-2.780034479999991,-32.564400000003516,8.151765519999675,-24.412634480006112
HKU1,62,-31.67180000000029,0.9229999999994014,6.4821000000003135,-2.997501119999994,-30.748800000001797,3.484598880000206,-27.264201120005687
HKU1,63,-30.07999999999965,0.3917999999992823,5.394900000000407,-3.4377645599999966,-29.688199999999917,1.9571354400000693,-27.73106455999985
HKU1,64,-39.97330000000022,2.3937000000010897,7.231399999999635,-3.7622476799999993,-37.57959999999731,3.4691523199996777,-34.11044767999854
HKU1,65,-32.37360000000022,1.17599999999781,5.283999999999903,-3.01327776,-31.197600000001504,2.2707222400001594,-28.9268777600018
HKU1,66,-28.947999999999798,0.6592999999980051,6.085400000000387,-3.43654919999999,-28.28870000000361,2.6488508000002113,-25.639849200003397
HKU1,67,-32.171499999999845,2.8547000000008715,5.517199999999832,-3.1783262400000085,-29.316799999995332,2.3388737599998093,-26.977926239992797
HKU1,68,-26.8083000000002,-3.626799999999495,10.308199999999948,-2.485928880000007,-30.435100000000606,7.822271119999927,-22.61282887999841
HKU1,69,-23.595099999999974,-1.623199999999457,7.097200000000019,-2.333149200000009,-25.21829999999852,4.764050800000067,-20.454249199998003
HKU1,70,-33.33170000000024,-1.222899999997928,8.852899999999794,-3.36715775999999,-34.5545999999959,5.485742239999947,-29.068857760000043
HKU1,71,-25.363900000000108,-1.6118999999988652,8.194200000000057,-2.4021820799999913,-26.975800000001698,5.792017920000038,-21.18378208000029
HKU1,72,-24.141100000000073,-1.1688000000024275,6.595600000000122,-2.535814800000006,-25.30990000000159,4.059785200000414,-21.250114800002088
HKU1,73,-30.7319999999999,-2.022700000000466,9.942600000000233,-3.186125280000003,-32.75470000000128,6.7564747200000745,-25.99822528000211
HKU1,74,-23.079099999999638,-3.919899999999757,8.912800000000045,-2.4586574399999805,-26.998999999996666,6.454142560000477,-20.544857439996647
HKU1,75,-29.201400000000024,-2.8841999999998897,9.846799999999961,-3.1394188799999876,-32.08559999999946,6.7073811200001,-25.37821887999572
HKU1,76,-32.332199999999915,-2.4372999999996026,8.290199999999816,-3.0458440800000037,-34.76950000000043,5.24435591999994,-29.525144079995485
HKU1,77,-27.88359999999992,-2.5273999999973107,11.372800000000142,-2.785875840000001,-30.41099999999632,8.58692416000024,-21.824075840000177
HKU1,78,-25.583899999999872,-3.0470999999996344,8.76129999999991,-2.4103144800000034,-28.6309999999986,6.350985519999835,-22.280014480001945
HKU1,79,-36.31179999999998,-3.9755999999979785,11.436499999999976,-3.018195360000012,-40.28739999999932,8.41830464000019,-31.869095360002774
HKU1,80,-28.018600000000134,-1.829999999997554,8.016999999999996,-2.5489274400000004,-29.848600000000417,5.468072559999854,-24.38052743999647
HKU1,81,-30.433199999999978,-5.846800000000908,12.731900000000266,-3.0021026399999937,-36.28000000000088,9.729797360000301,-26.55020264000604
HKU1,82,-32.07759999999971,-3.8299999999985843,10.523300000000045,-2.6808271199999947,-35.907599999999206,7.84247287999988,-28.06512712000069
HKU1,83,-35.454100000000224,1.7032999999974692,6.139500000000117,-3.1205073599999955,-33.7508000000023,3.018992640000093,-30.731807359999486
HKU1,84,-30.393700000000404,1.1003999999986682,5.526500000000114,-3.226262400000002,-29.293300000000826,2.3002375999998996,-26.99306240000184
HKU1,85,-32.79630000000026,-0.6350000000000051,7.865800000000016,-3.469348079999996,-33.4312999999989,4.396451920000105,-29.034848079996976
HKU1,86,-27.6720999999998,-2.7077000000007985,9.997100000000092,-3.143220479999997,-30.379800000001055,6.853879520000081,-23.525920480000977
HKU1,87,-33.244599999999735,-1.7634000000002494,8.77030000000023,-3.3364130400000067,-35.00799999999816,5.433886960000109,-29.574113039996234
HKU1,88,-29.21629999999996,-1.587999999997212,7.43579999999994,-3.2572389599999925,-30.804299999998992,4.178561039999849,-26.6257389599996
HKU1,89,-26.219100000000076,0.7059999999984292,4.851100000000217,-2.9186848800000007,-25.51310000000074,1.932415120000245,-23.58068487999595
HKU1,90,-33.682299999999984,-4.504799999998166,11.890599999999848,-3.4658820000000015,-38.187099999995425,8.424717999999789,-29.76238199999427
HKU1,91,-34.154800000000044,-2.6970000000017684,10.47270000000004,-3.648829679999993,-36.85180000000454,6.823870319999905,-30.027929680004632
HKU1,92,-31.03719999999978,-4.652699999997189,11.557599999999924,-3.2916348000000064,-35.689899999993784,8.265965199999805,-27.42393479999034
HKU1,93,-29.815300000000143,-5.845599999997958,12.75220000000023,-3.2324299199999826,-35.66089999999628,9.519770080000004,-26.141129919994455
HKU1,94,-32.30479999999978,-2.3935000000019606,11.37700000000019,-3.573316080000011,-34.69830000000037,7.803683920000378,-26.894616080000908
HKU1,95,-34.99019999999987,-6.506099999999272,14.867299999999817,-3.5355837600000064,-41.49630000000096,11.331716239999796,-30.164583760001157
HKU1,96,-29.22140000000024,1.553099999999045,4.788100000000133,-2.6537140799999865,-27.668300000003015,2.134385920000147,-25.533914080002866
HKU1,97,-28.414700000000046,-3.8463999999997043,10.36739999999991,-2.6670347999999975,-32.26109999999748,7.700365199999798,-24.560734799996766
HKU1,98,-24.94279999999998,-4.8039999999983465,10.06849999999989,-2.392315200000006,-29.74679999999878,7.676184799999614,-22.070615200000532
HKU1,99,-31.091799999999644,-7.296599999998918,13.03250000000013,-2.8206568800000067,-38.38839999999811,10.21184312000028,-28.176556879996006
